product_name,product_price,product_images,product_hyperlinks
"Redmi 13C (Stardust Black, 4GB RAM, 128GB Storage) | Powered by 4G Mediatek Helio G85 | 90Hz Display | 50MP AI Triple Camera",7799,https://m.media-amazon.com/images/I/71d1ytcCntL._AC_UY218_.jpg,https://www.amazon.in/sspa/click?ie=UTF8&spc=MToxNDUwMzgwNzY4ODM4MDkyOjE3MTIwNTEzODk6c3BfbXRmOjMwMDEwNTYxMjQ2OTEzMjo6MDo6&url=%2FStardust-Storage-Powered-Mediatek-Display%2Fdp%2FB0CMTTRN8M%2Fref%3Dsr_1_11_sspa%3Fcrid%3DWTDJI4DAOHOJ%26dib%3DeyJ2IjoiMSJ9.urohL2km_b63T36Wq3YoqcXWRZdGqLatJ-CrmP0jueQSG6mGv6COA96WQO1p19vhN0q7upElwwNUDq3bcpyFzTa8JrO1CXNAlFqwxZyUqdyLzEIlJ9aqJsn42tVGvfZSVuh_JoCS-zawQGSoAbjymMp150GKDLteS2tRTTOFu7yeHhFL3Nv-XxlaiDM1pUiWr0E7bnlCY2noiLf4oQ7PQ3ZaeMDrddyTbMQLFSMurG0.hsxadK2Xc_lSmd9DXqA4F-eNLVIL1emKuBFTRjjvZsY%26dib_tag%3Dse%26keywords%3Dsamsung%2Bmobiles%26qid%3D1712051389%26sprefix%3Dsamsung%2Bmobile%252Caps%252C215%26sr%3D8-11-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1
"OnePlus 12 (Flowy Emerald, 12GB RAM, 256GB Storage)",64999,https://m.media-amazon.com/images/I/717Qo4MH97L._AC_UY218_.jpg,https://www.amazon.in/sspa/click?ie=UTF8&spc=MToxNDUwMzgwNzY4ODM4MDkyOjE3MTIwNTEzODk6c3BfbXRmOjMwMDEyNTA3MDM2OTEzMjo6MDo6&url=%2FOnePlus-Flowy-Emerald-256GB-Storage%2Fdp%2FB0CQPPZWVD%2Fref%3Dsr_1_12_sspa%3Fcrid%3DWTDJI4DAOHOJ%26dib%3DeyJ2IjoiMSJ9.urohL2km_b63T36Wq3YoqcXWRZdGqLatJ-CrmP0jueQSG6mGv6COA96WQO1p19vhN0q7upElwwNUDq3bcpyFzTa8JrO1CXNAlFqwxZyUqdyLzEIlJ9aqJsn42tVGvfZSVuh_JoCS-zawQGSoAbjymMp150GKDLteS2tRTTOFu7yeHhFL3Nv-XxlaiDM1pUiWr0E7bnlCY2noiLf4oQ7PQ3ZaeMDrddyTbMQLFSMurG0.hsxadK2Xc_lSmd9DXqA4F-eNLVIL1emKuBFTRjjvZsY%26dib_tag%3Dse%26keywords%3Dsamsung%2Bmobiles%26qid%3D1712051389%26sprefix%3Dsamsung%2Bmobile%252Caps%252C215%26sr%3D8-12-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1
"Samsung Galaxy S20 FE 5G (Cloud Navy, 8GB RAM, 128GB Storage) with No Cost EMI & Additional Exchange Offers",26879,https://m.media-amazon.com/images/I/81vDZyJQ-4L._AC_UY218_.jpg,https://www.amazon.in/Samsung-Galaxy-Cloud-128GB-Storage/dp/B08VB57558/ref=sr_1_13?crid=WTDJI4DAOHOJ&dib=eyJ2IjoiMSJ9.urohL2km_b63T36Wq3YoqcXWRZdGqLatJ-CrmP0jueQSG6mGv6COA96WQO1p19vhN0q7upElwwNUDq3bcpyFzTa8JrO1CXNAlFqwxZyUqdyLzEIlJ9aqJsn42tVGvfZSVuh_JoCS-zawQGSoAbjymMp150GKDLteS2tRTTOFu7yeHhFL3Nv-XxlaiDM1pUiWr0E7bnlCY2noiLf4oQ7PQ3ZaeMDrddyTbMQLFSMurG0.hsxadK2Xc_lSmd9DXqA4F-eNLVIL1emKuBFTRjjvZsY&dib_tag=se&keywords=samsung+mobiles&qid=1712051389&sprefix=samsung+mobile%2Caps%2C215&sr=8-13
"Samsung Galaxy A15 5G (Blue, 8GB, 128GB Storage) | 50 MP Main Camera | Android 14 with One UI 6.0 | 16GB Expandable RAM | MediaTek Dimensity 6100+ | 5000 mAh Battery",19499,https://m.media-amazon.com/images/I/71+0MKV37HL._AC_UY218_.jpg,https://www.amazon.in/Samsung-Storage-Expandable-MediaTek-Dimensity/dp/B0CP7WCMB3/ref=sr_1_14?crid=WTDJI4DAOHOJ&dib=eyJ2IjoiMSJ9.urohL2km_b63T36Wq3YoqcXWRZdGqLatJ-CrmP0jueQSG6mGv6COA96WQO1p19vhN0q7upElwwNUDq3bcpyFzTa8JrO1CXNAlFqwxZyUqdyLzEIlJ9aqJsn42tVGvfZSVuh_JoCS-zawQGSoAbjymMp150GKDLteS2tRTTOFu7yeHhFL3Nv-XxlaiDM1pUiWr0E7bnlCY2noiLf4oQ7PQ3ZaeMDrddyTbMQLFSMurG0.hsxadK2Xc_lSmd9DXqA4F-eNLVIL1emKuBFTRjjvZsY&dib_tag=se&keywords=samsung+mobiles&qid=1712051389&sprefix=samsung+mobile%2Caps%2C215&sr=8-14
"Samsung Galaxy S22 5G (Green, 8GB, 128GB Storage) with No Cost EMI/Additional Exchange Offers",38310,https://m.media-amazon.com/images/I/71qZERyxy6L._AC_UY218_.jpg,https://www.amazon.in/Samsung-Galaxy-Storage-Additional-Exchange/dp/B09SH9D45B/ref=sr_1_15?crid=WTDJI4DAOHOJ&dib=eyJ2IjoiMSJ9.urohL2km_b63T36Wq3YoqcXWRZdGqLatJ-CrmP0jueQSG6mGv6COA96WQO1p19vhN0q7upElwwNUDq3bcpyFzTa8JrO1CXNAlFqwxZyUqdyLzEIlJ9aqJsn42tVGvfZSVuh_JoCS-zawQGSoAbjymMp150GKDLteS2tRTTOFu7yeHhFL3Nv-XxlaiDM1pUiWr0E7bnlCY2noiLf4oQ7PQ3ZaeMDrddyTbMQLFSMurG0.hsxadK2Xc_lSmd9DXqA4F-eNLVIL1emKuBFTRjjvZsY&dib_tag=se&keywords=samsung+mobiles&qid=1712051389&sprefix=samsung+mobile%2Caps%2C215&sr=8-15
"Samsung Galaxy F54 5G (Stardust Silver, 256 GB) (8 GB RAM)",23238,https://m.media-amazon.com/images/I/81cjnxL6jbL._AC_UY218_.jpg,https://www.amazon.in/Samsung-Galaxy-F54-Stardust-Silver/dp/B0CB97SJ6Y/ref=sr_1_16?crid=WTDJI4DAOHOJ&dib=eyJ2IjoiMSJ9.urohL2km_b63T36Wq3YoqcXWRZdGqLatJ-CrmP0jueQSG6mGv6COA96WQO1p19vhN0q7upElwwNUDq3bcpyFzTa8JrO1CXNAlFqwxZyUqdyLzEIlJ9aqJsn42tVGvfZSVuh_JoCS-zawQGSoAbjymMp150GKDLteS2tRTTOFu7yeHhFL3Nv-XxlaiDM1pUiWr0E7bnlCY2noiLf4oQ7PQ3ZaeMDrddyTbMQLFSMurG0.hsxadK2Xc_lSmd9DXqA4F-eNLVIL1emKuBFTRjjvZsY&dib_tag=se&keywords=samsung+mobiles&qid=1712051389&sprefix=samsung+mobile%2Caps%2C215&sr=8-16
"Samsung Galaxy M13 (Midnight Blue, 4GB, 64GB Storage) | 6000mAh Battery | Upto 8GB RAM with RAM Plus",9999,https://m.media-amazon.com/images/I/81PcAHZxgLL._AC_UY218_.jpg,https://www.amazon.in/Samsung-Midnight-Storage-6000mAh-Battery/dp/B0B4F52B5X/ref=sr_1_17?crid=WTDJI4DAOHOJ&dib=eyJ2IjoiMSJ9.urohL2km_b63T36Wq3YoqcXWRZdGqLatJ-CrmP0jueQSG6mGv6COA96WQO1p19vhN0q7upElwwNUDq3bcpyFzTa8JrO1CXNAlFqwxZyUqdyLzEIlJ9aqJsn42tVGvfZSVuh_JoCS-zawQGSoAbjymMp150GKDLteS2tRTTOFu7yeHhFL3Nv-XxlaiDM1pUiWr0E7bnlCY2noiLf4oQ7PQ3ZaeMDrddyTbMQLFSMurG0.hsxadK2Xc_lSmd9DXqA4F-eNLVIL1emKuBFTRjjvZsY&dib_tag=se&keywords=samsung+mobiles&qid=1712051389&sprefix=samsung+mobile%2Caps%2C215&sr=8-17
"Samsung Galaxy A34 5G (Awesome Violet, 8GB, 256GB Storage) | 48 MP No Shake Cam (OIS) | IP67 | Gorilla Glass 5 | Voice Focus | Travel Adapter to be Purchased Separately",26499,https://m.media-amazon.com/images/I/71669TpsvKL._AC_UY218_.jpg,https://www.amazon.in/Samsung-Awesome-Storage-Purchased-Separately/dp/B0BXD55WQH/ref=sr_1_18?crid=WTDJI4DAOHOJ&dib=eyJ2IjoiMSJ9.urohL2km_b63T36Wq3YoqcXWRZdGqLatJ-CrmP0jueQSG6mGv6COA96WQO1p19vhN0q7upElwwNUDq3bcpyFzTa8JrO1CXNAlFqwxZyUqdyLzEIlJ9aqJsn42tVGvfZSVuh_JoCS-zawQGSoAbjymMp150GKDLteS2tRTTOFu7yeHhFL3Nv-XxlaiDM1pUiWr0E7bnlCY2noiLf4oQ7PQ3ZaeMDrddyTbMQLFSMurG0.hsxadK2Xc_lSmd9DXqA4F-eNLVIL1emKuBFTRjjvZsY&dib_tag=se&keywords=samsung+mobiles&qid=1712051389&sprefix=samsung+mobile%2Caps%2C215&sr=8-18
"Samsung Galaxy M14 4G (Arctic Blue,6GB,128GB) | 50MP Triple Cam | 5000mAh Battery | Snapdragon 680 Processor | 2 Gen. OS Upgrade & 4 Year Security Update | 12GB RAM with RAM Plus | Without Charger",11999,https://m.media-amazon.com/images/I/81juPhKSZJL._AC_UY218_.jpg,https://www.amazon.in/Samsung-5000mAh-Snapdragon-Processor-Security/dp/B0CV7PT9PR/ref=sr_1_19?crid=WTDJI4DAOHOJ&dib=eyJ2IjoiMSJ9.urohL2km_b63T36Wq3YoqcXWRZdGqLatJ-CrmP0jueQSG6mGv6COA96WQO1p19vhN0q7upElwwNUDq3bcpyFzTa8JrO1CXNAlFqwxZyUqdyLzEIlJ9aqJsn42tVGvfZSVuh_JoCS-zawQGSoAbjymMp150GKDLteS2tRTTOFu7yeHhFL3Nv-XxlaiDM1pUiWr0E7bnlCY2noiLf4oQ7PQ3ZaeMDrddyTbMQLFSMurG0.hsxadK2Xc_lSmd9DXqA4F-eNLVIL1emKuBFTRjjvZsY&dib_tag=se&keywords=samsung+mobiles&qid=1712051389&sprefix=samsung+mobile%2Caps%2C215&sr=8-19
"Samsung Galaxy A14 5G (Dark Red, 6GB, 128GB Storage) | Triple Rear Camera (50 MP Main) | Upto 12 GB RAM with RAM Plus | Without Charger",15999,https://m.media-amazon.com/images/I/81QW4IDVidL._AC_UY218_.jpg,https://www.amazon.in/Samsung-Galaxy-Storage-Without-Charger/dp/B0BS16FS5K/ref=sr_1_20?crid=WTDJI4DAOHOJ&dib=eyJ2IjoiMSJ9.urohL2km_b63T36Wq3YoqcXWRZdGqLatJ-CrmP0jueQSG6mGv6COA96WQO1p19vhN0q7upElwwNUDq3bcpyFzTa8JrO1CXNAlFqwxZyUqdyLzEIlJ9aqJsn42tVGvfZSVuh_JoCS-zawQGSoAbjymMp150GKDLteS2tRTTOFu7yeHhFL3Nv-XxlaiDM1pUiWr0E7bnlCY2noiLf4oQ7PQ3ZaeMDrddyTbMQLFSMurG0.hsxadK2Xc_lSmd9DXqA4F-eNLVIL1emKuBFTRjjvZsY&dib_tag=se&keywords=samsung+mobiles&qid=1712051389&sprefix=samsung+mobile%2Caps%2C215&sr=8-20
"realme NARZO 70 Pro 5G (Glass Green, 8GB RAM,256GB Storage) Dimensity 7050 5G Chipset | Horizon Glass Design | Segment 1st Flagship Sony IMX890 OIS Camera",21999,https://m.media-amazon.com/images/I/71GrK57KgxL._AC_UY218_.jpg,https://www.amazon.in/sspa/click?ie=UTF8&spc=MToxNDUwMzgwNzY4ODM4MDkyOjE3MTIwNTEzODk6c3BfYnRmOjMwMDE0ODM5Njk2MzgzMjo6MDo6&url=%2Frealme-Storage-Dimensity-Chipset-Flagship%2Fdp%2FB0CW61C6LK%2Fref%3Dsr_1_21_sspa%3Fcrid%3DWTDJI4DAOHOJ%26dib%3DeyJ2IjoiMSJ9.urohL2km_b63T36Wq3YoqcXWRZdGqLatJ-CrmP0jueQSG6mGv6COA96WQO1p19vhN0q7upElwwNUDq3bcpyFzTa8JrO1CXNAlFqwxZyUqdyLzEIlJ9aqJsn42tVGvfZSVuh_JoCS-zawQGSoAbjymMp150GKDLteS2tRTTOFu7yeHhFL3Nv-XxlaiDM1pUiWr0E7bnlCY2noiLf4oQ7PQ3ZaeMDrddyTbMQLFSMurG0.hsxadK2Xc_lSmd9DXqA4F-eNLVIL1emKuBFTRjjvZsY%26dib_tag%3Dse%26keywords%3Dsamsung%2Bmobiles%26qid%3D1712051389%26sprefix%3Dsamsung%2Bmobile%252Caps%252C215%26sr%3D8-21-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1
"TECNO POP 8 (Gravity Black,(8GB*+64GB)| 90Hz Punch Hole Display with Dynamic Port & Dual Speakers with DTS| 5000mAh Battery |10W Type-C| Side Fingerprint Sensor| Octa-Core Processor",6799,https://m.media-amazon.com/images/I/61wbxpNaD1L._AC_UY218_.jpg,https://www.amazon.in/sspa/click?ie=UTF8&spc=MToxNDUwMzgwNzY4ODM4MDkyOjE3MTIwNTEzODk6c3BfYnRmOjMwMDExNzc0ODg2NDkzMjo6MDo6&url=%2FGravity-Speakers-Fingerprint-Octa-Core-Processor%2Fdp%2FB0CQ7RQ5RK%2Fref%3Dsr_1_22_sspa%3Fcrid%3DWTDJI4DAOHOJ%26dib%3DeyJ2IjoiMSJ9.urohL2km_b63T36Wq3YoqcXWRZdGqLatJ-CrmP0jueQSG6mGv6COA96WQO1p19vhN0q7upElwwNUDq3bcpyFzTa8JrO1CXNAlFqwxZyUqdyLzEIlJ9aqJsn42tVGvfZSVuh_JoCS-zawQGSoAbjymMp150GKDLteS2tRTTOFu7yeHhFL3Nv-XxlaiDM1pUiWr0E7bnlCY2noiLf4oQ7PQ3ZaeMDrddyTbMQLFSMurG0.hsxadK2Xc_lSmd9DXqA4F-eNLVIL1emKuBFTRjjvZsY%26dib_tag%3Dse%26keywords%3Dsamsung%2Bmobiles%26qid%3D1712051389%26sprefix%3Dsamsung%2Bmobile%252Caps%252C215%26sr%3D8-22-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1
